
Mon Dec 14 18:35:33 +0000 2020,RT @BernardKerik: HUGE! Attorney Matthew DePerno CONFIRMS Dominion Voting Machines in Michigan County CHANGED VOTES From Trump to Biden --\u2026
Mon Dec 14 18:35:34 +0000 2020,RT @SteveHofstetter: BREAKING: Wisconsin Supreme Court tosses Trump lawsuit making him 1-59 in post-election suits.\n\nI always thought Dona\u2026
Mon Dec 14 18:35:33 +0000 2020,@BillKristol Today December 14 marks the beginning of the end of the twin malignancies of the Trump era: his reck\u2026 https:\/\/t.co\/LMFWBeAAfl""display_text_range":[13140]"source":"\u003ca href=\"http:\/\/twitter.com\/download\/iphone\" rel=\"nofollow\"\u003eTwitter for iPhone\u003c\/a\u003e""truncated":true"in_reply_to_status_id":1338546270554779657"in_reply_to_status_id_str":"1338546270554779657""in_reply_to_user_id":2800581040"in_reply_to_user_id_str":"2800581040""in_reply_to_screen_name":"BillKristol""user":{"id":807019476"id_str":"807019476""name":"Pierre Atlas""screen_name":"PierreAtlas""location":"Indiana USA""url":"http:\/\/www.marian.edu\/lfcgs""description":"Political Science prof @MarianUniv. @IBJnews Army vet TX native #ExGOP. There is nothing more un-American than blind unquestioning obedience to a leader.""translator_type":"none""protected":false"verified":false"followers_count":1450"friends_count":989"listed_count":27"favourites_count":19985"statuses_count":29180"created_at":"Thu Sep 06 15:14:30 +0000 2012""utc_offset":null"time_zone":null"geo_enabled":true"lang":null"contributors_enabled":false"is_translator":false"profile_background_color":"C0DEED""profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png""profile_background_tile":false"profile_link_color":"1DA1F2""profile_sidebar_border_color":"C0DEED""profile_sidebar_fill_color":"DDEEF6""profile_text_color":"333333""profile_use_background_image":true"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/1326874350260195328\/CSWbYZYQ_normal.jpg""profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/1326874350260195328\/CSWbYZYQ_normal.jpg""profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/807019476\/1548607848""default_profile":true"default_profile_image":false"following":null"follow_request_sent":null"notifications":null}"geo":null"coordinates":null"place":null"contributors":null"is_quote_status":false"extended_tweet":{"full_text":"@BillKristol Today December 14 marks the beginning of the end of the twin malignancies of the Trump era: his recklessness on COVID-19 + his subversion of our republic. The first vaccines are being distributed\u2014as we hit 300K DEAD\u2014and the Electoral College votes to make Biden President-Elect.""display_text_range":[13293]"entities":{"hashtags":[]"urls":[]"user_mentions":[{"screen_name":"BillKristol""name":"Bill Kristol""id":2800581040"id_str":"2800581040""indices":[012]}]"symbols":[]}}"quote_count":0"reply_count":0"retweet_count":0"favorite_count":0"entities":{"hashtags":[]"urls":[{"url":"https:\/\/t.co\/LMFWBeAAfl""expanded_url":"https:\/\/twitter.com\/i\/web\/status\/1338553230696062977""display_url":"twitter.com\/i\/web\/status\/1\u2026""indices":[117140]}]"user_mentions":[{"screen_name":"BillKristol""name":"Bill Kristol""id":2800581040"id_str":"2800581040""indices":[012]}]"symbols":[]}"favorited":false"retweeted":false"filter_level":"low""lang":"en""timestamp_ms":"1607970933971"}

Mon Dec 14 18:35:34 +0000 2020,RT @CodeMonkeyZ: Seems President Trump has a royal flush in hand and was just baiting his opponents to go all-in.\n\nOfficials that knowingly\u2026
Mon Dec 14 18:35:34 +0000 2020,RT @CassyWearsHeels: BREAKING: President Trump will pardon Julian Assange.
Mon Dec 14 18:35:34 +0000 2020,RT @lporiginalg: \u270a\ud83c\udfff https:\/\/t.co\/4QVnBSUFLs
Mon Dec 14 18:35:34 +0000 2020,With a final push on judges McConnell will cement a lasting legacy for Trump #SmartNews ( this is disgusting actio\u2026 https:\/\/t.co\/3i8eJ4uSos
Mon Dec 14 18:35:34 +0000 2020,Yesssss!
Mon Dec 14 18:35:34 +0000 2020,RT @BardsFM: Just a quick reminder...\n\nTRUMP WON ALL 50.\n\nHave a blessed day.
